   .2442548E-02  -.2442549E-05   .2442549E-02   .0000000E+00   .2442548E-02   .2442549E-05   .2442670E-02  -.2442671E-05   .2442671E-02   .0000000E+00   .2442670E-02   .2442671E-05   .2442792E-02  -.2442793E-05   .2442793E-02   .0000000E+00   .2442792E-02   .2442793E-05
   .2617016E-02  -.2617017E-05   .2617017E-02   .0000000E+00   .2617016E-02   .2617017E-05   .2617147E-02  -.2617147E-05   .2617148E-02   .0000000E+00   .2617147E-02   .2617147E-05   .2617277E-02  -.2617278E-05   .2617279E-02   .0000000E+00   .2617277E-02   .2617278E-05
   .2791483E-02  -.2791484E-05   .2791485E-02   .0000000E+00   .2791483E-02   .2791484E-05   .2791623E-02  -.2791624E-05   .2791624E-02   .0000000E+00   .2791623E-02   .2791624E-05   .2791763E-02  -.2791764E-05   .2791764E-02   .0000000E+00   .2791763E-02   .2791764E-05
   .2965951E-02  -.2965952E-05   .2965953E-02   .0000000E+00   .2965951E-02   .2965952E-05   .2966099E-02  -.2966100E-05   .2966101E-02   .0000000E+00   .2966099E-02   .2966100E-05   .2966248E-02  -.2966249E-05   .2966249E-02   .0000000E+00   .2966248E-02   .2966249E-05
   .3140419E-02  -.3140420E-05   .3140420E-02   .0000000E+00   .3140419E-02   .3140420E-05   .3140576E-02  -.3140577E-05   .3140577E-02   .0000000E+00   .3140576E-02   .3140577E-05   .3140733E-02  -.3140734E-05   .3140734E-02   .0000000E+00   .3140733E-02   .3140734E-05
   .3314887E-02  -.3314888E-05   .3314888E-02   .0000000E+00   .3314887E-02   .3314888E-05   .3315052E-02  -.3315053E-05   .3315054E-02   .0000000E+00   .3315052E-02   .3315053E-05   .3315218E-02  -.3315219E-05   .3315220E-02   .0000000E+00   .3315218E-02   .3315219E-05
   .3489354E-02  -.3489355E-05   .3489356E-02   .0000000E+00   .3489354E-02   .3489355E-05   .3489529E-02  -.3489530E-05   .3489531E-02   .0000000E+00   .3489529E-02   .3489530E-05   .3489703E-02  -.3489704E-05   .3489705E-02   .0000000E+00   .3489703E-02   .3489704E-05
   .3663822E-02  -.3663823E-05   .3663824E-02   .0000000E+00   .3663822E-02   .3663823E-05   .3664005E-02  -.3664006E-05   .3664007E-02   .0000000E+00   .3664005E-02   .3664006E-05   .3664188E-02  -.3664190E-05   .3664190E-02   .0000000E+00   .3664188E-02   .3664190E-05
   .3838290E-02  -.3838291E-05   .3838292E-02   .0000000E+00   .3838290E-02   .3838291E-05   .3838482E-02  -.3838483E-05   .3838484E-02   .0000000E+00   .3838482E-02   .3838483E-05   .3838674E-02  -.3838675E-05   .3838675E-02   .0000000E+00   .3838674E-02   .3838675E-05
   .4012757E-02  -.4012759E-05   .4012759E-02   .0000000E+00   .4012757E-02   .4012759E-05   .4012958E-02  -.4012959E-05   .4012960E-02   .0000000E+00   .4012958E-02   .4012959E-05   .4013159E-02  -.4013160E-05   .4013161E-02   .0000000E+00   .4013159E-02   .4013160E-05
   .4187225E-02  -.4187227E-05   .4187227E-02   .0000000E+00   .4187225E-02   .4187227E-05   .4187435E-02  -.4187436E-05   .4187437E-02   .0000000E+00   .4187435E-02   .4187436E-05   .4187644E-02  -.4187645E-05   .4187646E-02   .0000000E+00   .4187644E-02   .4187645E-05
   .4361693E-02  -.4361694E-05   .4361695E-02   .0000000E+00   .4361693E-02   .4361694E-05   .4361911E-02  -.4361912E-05   .4361913E-02   .0000000E+00   .4361911E-02   .4361912E-05   .4362129E-02  -.4362130E-05   .4362131E-02   .0000000E+00   .4362129E-02   .4362130E-05
   .4536161E-02  -.4536162E-05   .4536163E-02   .0000000E+00   .4536161E-02   .4536162E-05   .4536387E-02  -.4536389E-05   .4536390E-02   .0000000E+00   .4536387E-02   .4536389E-05   .4536614E-02  -.4536616E-05   .4536616E-02   .0000000E+00   .4536614E-02   .4536616E-05
   .4710628E-02  -.4710630E-05   .4710631E-02   .0000000E+00   .4710628E-02   .4710630E-05   .4710864E-02  -.4710865E-05   .4710866E-02   .0000000E+00   .4710864E-02   .4710865E-05   .4711099E-02  -.4711101E-05   .4711102E-02   .0000000E+00   .4711099E-02   .4711101E-05
   .4885096E-02  -.4885098E-05   .4885098E-02   .0000000E+00   .4885096E-02   .4885098E-05   .4885340E-02  -.4885342E-05   .4885343E-02   .0000000E+00   .4885340E-02   .4885342E-05   .4885585E-02  -.4885586E-05   .4885587E-02   .0000000E+00   .4885585E-02   .4885586E-05
   .5060074E-02  -.4755458E-05   .5060074E-02   .3046184E-06   .5060074E-02   .5364694E-05   .5060077E-02  -.4755445E-05   .5060077E-02   .3046336E-06   .5060077E-02   .5364712E-05   .5060080E-02  -.4755433E-05   .5060080E-02   .3046488E-06   .5060080E-02   .5364731E-05
   .5235237E-02  -.5628796E-06   .5235232E-02   .4672356E-05   .5235227E-02   .9907588E-05   .5235248E-02  -.5626577E-06   .5235244E-02   .4672590E-05   .5235239E-02   .9907833E-05   .5235260E-02  -.5624360E-06   .5235256E-02   .4672824E-05   .5235251E-02   .9908078E-05
   .5410198E-02   .8808224E-05   .5410184E-02   .1421842E-04   .5410170E-02   .1962860E-04   .5410219E-02   .8808914E-05   .5410205E-02   .1421913E-04   .5410190E-02   .1962933E-04   .5410239E-02   .8809605E-05   .5410225E-02   .1421984E-04   .5410211E-02   .1963006E-04
   .5582315E-02   .2310557E-04   .5582286E-02   .2868787E-04   .5582257E-02   .3427015E-04   .5582344E-02   .2310698E-04   .5582315E-02   .2868931E-04   .5582286E-02   .3427161E-04   .5582373E-02   .2310838E-04   .5582345E-02   .2869074E-04   .5582316E-02   .3427307E-04
   .5756425E-02   .4273104E-04   .5756376E-02   .4848744E-04   .5756328E-02   .5424379E-04   .5756462E-02   .4273342E-04   .5756414E-02   .4848986E-04   .5756365E-02   .5424626E-04   .5756500E-02   .4273581E-04   .5756452E-02   .4849229E-04   .5756403E-02   .5424872E-04
   .5929878E-02   .6749715E-04   .5929805E-02   .7342700E-04   .5929731E-02   .7935677E-04   .5929924E-02   .6750078E-04   .5929851E-02   .7343067E-04   .5929777E-02   .7936048E-04   .5929971E-02   .6750440E-04   .5929898E-02   .7343434E-04   .5929824E-02   .7936420E-04
   .6100063E-02   .9691940E-04   .6099960E-02   .1030194E-03   .6099857E-02   .1091193E-03   .6100118E-02   .9692449E-04   .6100015E-02   .1030246E-03   .6099912E-02   .1091245E-03   .6102633E-02   .9739249E-04   .6102530E-02   .1034951E-03   .6102426E-02   .1095976E-03
   .6271763E-02   .1318248E-03   .6271625E-02   .1380965E-03   .6271487E-02   .1443680E-03   .6271826E-02   .1318316E-03   .6271689E-02   .1381034E-03   .6271550E-02   .1443750E-03   .6271890E-02   .1318385E-03   .6271753E-02   .1381103E-03   .6271614E-02   .1443820E-03
   .6442356E-02   .1717929E-03   .6442178E-02   .1782351E-03   .6441999E-02   .1846772E-03   .6442428E-02   .1718017E-03   .6442250E-02   .1782441E-03   .6442071E-02   .1846862E-03   .6442500E-02   .1718106E-03   .6442323E-02   .1782530E-03   .6442144E-02   .1846952E-03
   .6609282E-02   .2161107E-03   .6609060E-02   .2227199E-03   .6608837E-02   .2293288E-03   .6611772E-02   .2167998E-03   .6611550E-02   .2234115E-03   .6611326E-02   .2300229E-03   .6611853E-02   .2168109E-03   .6611631E-02   .2234226E-03   .6611406E-02   .2300342E-03
   .6777235E-02   .2660239E-03   .6776963E-02   .2728010E-03   .6776689E-02   .2795779E-03   .6777324E-02   .2660375E-03   .6777052E-02   .2728147E-03   .6776778E-02   .2795916E-03   .6777413E-02   .2660510E-03   .6777141E-02   .2728283E-03   .6776867E-02   .2796053E-03
   .6943638E-02   .3208825E-03   .6943311E-02   .3278260E-03   .6942982E-02   .3347691E-03   .6943735E-02   .3208988E-03   .6943408E-02   .3278424E-03   .6943079E-02   .3347856E-03   .6943832E-02   .3209151E-03   .6943505E-02   .3278587E-03   .6943176E-02   .3348021E-03
   .7108345E-02   .3806383E-03   .7107959E-02   .3877465E-03   .7107570E-02   .3948543E-03   .7108451E-02   .3806576E-03   .7108064E-02   .3877659E-03   .7107675E-02   .3948738E-03   .7108556E-02   .3806769E-03   .7108170E-02   .3877853E-03   .7107781E-02   .3948932E-03
   .7268901E-02   .4442825E-03   .7268450E-02   .4515512E-03   .7267998E-02   .4588194E-03   .7269014E-02   .4443050E-03   .7268564E-02   .4515738E-03   .7268111E-02   .4588421E-03   .7269128E-02   .4443274E-03   .7268677E-02   .4515963E-03   .7268224E-02   .4588648E-03
   .7429816E-02   .5136039E-03   .7429297E-02   .5210335E-03   .7428774E-02   .5284625E-03   .7429938E-02   .5136298E-03   .7429418E-02   .5210595E-03   .7428896E-02   .5284887E-03   .7430060E-02   .5136558E-03   .7429540E-02   .5210856E-03   .7429017E-02   .5285149E-03
   .7588612E-02   .5876540E-03   .7588018E-02   .5952423E-03   .7587421E-02   .6028301E-03   .7588741E-02   .5876837E-03   .7588147E-02   .5952721E-03   .7587551E-02   .6028600E-03   .7588871E-02   .5877133E-03   .7588277E-02   .5953019E-03   .7587680E-02   .6028898E-03
   .7742928E-02   .6652111E-03   .7742256E-02   .6729537E-03   .7741582E-02   .6806956E-03   .7743065E-02   .6652446E-03   .7742393E-02   .6729873E-03   .7741719E-02   .6807294E-03   .7745422E-02   .6664352E-03   .7744749E-02   .6741803E-03   .7744074E-02   .6819247E-03
   .7897103E-02   .7484550E-03   .7896348E-02   .7563517E-03   .7895590E-02   .7642477E-03   .7897247E-02   .7484927E-03   .7896492E-02   .7563896E-03   .7895735E-02   .7642857E-03   .7897392E-02   .7485304E-03   .7896637E-02   .7564274E-03   .7895880E-02   .7643236E-03
   .8048748E-02   .8362222E-03   .8047905E-02   .8442706E-03   .8047059E-02   .8523180E-03   .8048900E-02   .8362643E-03   .8048057E-02   .8443128E-03   .8047212E-02   .8523604E-03   .8049053E-02   .8363064E-03   .8048210E-02   .8443550E-03   .8047364E-02   .8524028E-03
   .8195622E-02   .9270876E-03   .8194688E-02   .9352828E-03   .8193752E-02   .9434770E-03   .8197891E-02   .9284826E-03   .8196956E-02   .9366800E-03   .8196018E-02   .9448765E-03   .8198051E-02   .9285292E-03   .8197116E-02   .9367268E-03   .8196178E-02   .9449235E-03
   .8341854E-02   .1023605E-02   .8340823E-02   .1031947E-02   .8339790E-02   .1040287E-02   .8342021E-02   .1023657E-02   .8340990E-02   .1031998E-02   .8339957E-02   .1040339E-02   .8342188E-02   .1023708E-02   .8341158E-02   .1032050E-02   .8340124E-02   .1040390E-02
   .8485167E-02   .1124406E-02   .8484036E-02   .1132890E-02   .8482901E-02   .1141374E-02   .8485341E-02   .1124462E-02   .8484210E-02   .1132947E-02   .8483075E-02   .1141430E-02   .8485516E-02   .1124518E-02   .8484384E-02   .1133003E-02   .8483250E-02   .1141487E-02
   .8625436E-02   .1229400E-02   .8624200E-02   .1238025E-02   .8622960E-02   .1246648E-02   .8625618E-02   .1229462E-02   .8624381E-02   .1238087E-02   .8623141E-02   .1246711E-02   .8625799E-02   .1229524E-02   .8624563E-02   .1238149E-02   .8623323E-02   .1246773E-02
   .8760604E-02   .1336910E-02   .8759260E-02   .1345670E-02   .8757912E-02   .1354429E-02   .8760792E-02   .1336977E-02   .8759448E-02   .1345737E-02   .8758100E-02   .1354496E-02   .8760980E-02   .1337044E-02   .8759636E-02   .1345805E-02   .8758288E-02   .1354564E-02
   .8894468E-02   .1449958E-02   .8893011E-02   .1458851E-02   .8891550E-02   .1467744E-02   .8894662E-02   .1450030E-02   .8893205E-02   .1458924E-02   .8891745E-02   .1467817E-02   .8894857E-02   .1450103E-02   .8893400E-02   .1458997E-02   .8891939E-02   .1467890E-02
   .9024930E-02   .1566915E-02   .9023356E-02   .1575939E-02   .9021778E-02   .1584961E-02   .9025131E-02   .1566993E-02   .9023557E-02   .1576018E-02   .9021979E-02   .1585040E-02   .9025333E-02   .1567072E-02   .9023759E-02   .1576096E-02   .9022180E-02   .1585119E-02
   .9150088E-02   .1685928E-02   .9148395E-02   .1695077E-02   .9146698E-02   .1704224E-02   .9150296E-02   .1686012E-02   .9148602E-02   .1695162E-02   .9146905E-02   .1704309E-02   .9152292E-02   .1687848E-02   .9150597E-02   .1697000E-02   .9148898E-02   .1706150E-02
   .9273460E-02   .1810341E-02   .9271642E-02   .1819614E-02   .9269821E-02   .1828885E-02   .9273673E-02   .1810432E-02   .9271856E-02   .1819705E-02   .9270034E-02   .1828976E-02   .9273887E-02   .1810523E-02   .9272070E-02   .1819796E-02   .9270248E-02   .1829067E-02
   .9393098E-02   .1938349E-02   .9391153E-02   .1947741E-02   .9389203E-02   .1957132E-02   .9393318E-02   .1938446E-02   .9391372E-02   .1947839E-02   .9389422E-02   .1957229E-02   .9393538E-02   .1938544E-02   .9391592E-02   .1947936E-02   .9389642E-02   .1957327E-02
   .9507272E-02   .2067937E-02   .9505196E-02   .2077443E-02   .9503117E-02   .2086947E-02   .9509124E-02   .2069943E-02   .9507047E-02   .2079451E-02   .9504965E-02   .2088957E-02   .9509349E-02   .2070047E-02   .9507272E-02   .2079555E-02   .9505190E-02   .2089062E-02
   .9619189E-02   .2202747E-02   .9616979E-02   .2212365E-02   .9614765E-02   .2221981E-02   .9619420E-02   .2202858E-02   .9617210E-02   .2212476E-02   .9614995E-02   .2222092E-02   .9619651E-02   .2202968E-02   .9617441E-02   .2212587E-02   .9615226E-02   .2222203E-02
   .9727071E-02   .2340808E-02   .9724723E-02   .2350534E-02   .9722370E-02   .2360258E-02   .9727307E-02   .2340926E-02   .9724959E-02   .2350652E-02   .9722606E-02   .2360376E-02   .9727544E-02   .2341043E-02   .9725195E-02   .2350769E-02   .9722842E-02   .2360493E-02
   .9830823E-02   .2482000E-02   .9828333E-02   .2491829E-02   .9825839E-02   .2501656E-02   .9831064E-02   .2482124E-02   .9828575E-02   .2491954E-02   .9826080E-02   .2501781E-02   .9831306E-02   .2482248E-02   .9828816E-02   .2492079E-02   .9826322E-02   .2501906E-02
   .9928961E-02   .2624117E-02   .9926330E-02   .2634045E-02   .9923693E-02   .2643970E-02   .9929208E-02   .2624249E-02   .9926576E-02   .2634177E-02   .9923939E-02   .2644102E-02   .9929454E-02   .2624380E-02   .9926822E-02   .2634308E-02   .9924186E-02   .2644234E-02
   .1002425E-01   .2771155E-02   .1002147E-01   .2781178E-02   .1001868E-01   .2791198E-02   .1002450E-01   .2771294E-02   .1002172E-01   .2781317E-02   .1001893E-01   .2791338E-02   .1002475E-01   .2771433E-02   .1002197E-01   .2781456E-02   .1001919E-01   .2791477E-02
   .1011514E-01   .2920947E-02   .1011221E-01   .2931061E-02   .1010928E-01   .2941172E-02   .1011540E-01   .2921094E-02   .1011247E-01   .2931208E-02   .1010953E-01   .2941319E-02   .1011565E-01   .2921240E-02   .1011272E-01   .2931354E-02   .1010979E-01   .2941465E-02
   .1020036E-01   .3071167E-02   .1019728E-01   .3081366E-02   .1019420E-01   .3091561E-02   .1020062E-01   .3071321E-02   .1019754E-01   .3081520E-02   .1019446E-01   .3091716E-02   .1020088E-01   .3071474E-02   .1019780E-01   .3081674E-02   .1019472E-01   .3091870E-02
   .1028231E-01   .3226036E-02   .1027907E-01   .3236317E-02   .1027583E-01   .3246594E-02   .1028257E-01   .3226198E-02   .1027934E-01   .3236479E-02   .1027610E-01   .3246756E-02   .1028283E-01   .3226359E-02   .1027960E-01   .3236640E-02   .1027636E-01   .3246918E-02
   .1035963E-01   .3383261E-02   .1035624E-01   .3393619E-02   .1035285E-01   .3403973E-02   .1035990E-01   .3383430E-02   .1035651E-01   .3393789E-02   .1035311E-01   .3404143E-02   .1036017E-01   .3383600E-02   .1035678E-01   .3393958E-02   .1035338E-01   .3404313E-02
   .1043127E-01   .3540411E-02   .1042773E-01   .3550841E-02   .1042417E-01   .3561267E-02   .1043155E-01   .3540589E-02   .1042800E-01   .3551019E-02   .1042444E-01   .3561445E-02   .1043282E-01   .3543059E-02   .1042927E-01   .3553490E-02   .1042572E-01   .3563918E-02
   .1049924E-01   .3701905E-02   .1049553E-01   .3712402E-02   .1049182E-01   .3722896E-02   .1049951E-01   .3702090E-02   .1049580E-01   .3712588E-02   .1049209E-01   .3723082E-02   .1049979E-01   .3702275E-02   .1049608E-01   .3712773E-02   .1049236E-01   .3723267E-02
   .1056240E-01   .3865337E-02   .1055853E-01   .3875898E-02   .1055465E-01   .3886454E-02   .1056268E-01   .3865531E-02   .1055880E-01   .3876091E-02   .1055493E-01   .3886648E-02   .1056296E-01   .3865724E-02   .1055908E-01   .3876285E-02   .1055520E-01   .3886842E-02
   .1061990E-01   .4028194E-02   .1061586E-01   .4038812E-02   .1061182E-01   .4049426E-02   .1062098E-01   .4030768E-02   .1061694E-01   .4041387E-02   .1061290E-01   .4052002E-02   .1062126E-01   .4030970E-02   .1061722E-01   .4041589E-02   .1061318E-01   .4052204E-02
   .1067336E-01   .4195052E-02   .1066915E-01   .4205723E-02   .1066495E-01   .4216390E-02   .1067364E-01   .4195262E-02   .1066944E-01   .4205934E-02   .1066523E-01   .4216601E-02   .1067392E-01   .4195472E-02   .1066972E-01   .4206144E-02   .1066551E-01   .4216812E-02
   .1072186E-01   .4363418E-02   .1071748E-01   .4374138E-02   .1071311E-01   .4384853E-02   .1072214E-01   .4363637E-02   .1071777E-01   .4374357E-02   .1071339E-01   .4385072E-02   .1072243E-01   .4363855E-02   .1071806E-01   .4374576E-02   .1071368E-01   .4385291E-02
   .1076535E-01   .4533145E-02   .1076081E-01   .4543909E-02   .1075627E-01   .4554667E-02   .1076564E-01   .4533372E-02   .1076110E-01   .4544136E-02   .1075655E-01   .4554895E-02   .1076593E-01   .4533599E-02   .1076139E-01   .4544363E-02   .1075684E-01   .4555122E-02
   .1080330E-01   .4701635E-02   .1079859E-01   .4712436E-02   .1079388E-01   .4723232E-02   .1080359E-01   .4701870E-02   .1079888E-01   .4712671E-02   .1079417E-01   .4723468E-02   .1080388E-01   .4702106E-02   .1079917E-01   .4712907E-02   .1079446E-01   .4723704E-02
   .1083676E-01   .4873623E-02   .1083188E-01   .4884457E-02   .1082699E-01   .4895286E-02   .1083705E-01   .4873867E-02   .1083217E-01   .4884701E-02   .1082728E-01   .4895531E-02   .1083734E-01   .4874111E-02   .1083246E-01   .4884945E-02   .1082757E-01   .4895775E-02
   .1086512E-01   .5046525E-02   .1086007E-01   .5057387E-02   .1085500E-01   .5068245E-02   .1086541E-01   .5046777E-02   .1086036E-01   .5057640E-02   .1085530E-01   .5068498E-02   .1086571E-01   .5047030E-02   .1086065E-01   .5057893E-02   .1085559E-01   .5068751E-02
   .1088806E-01   .5217704E-02   .1088283E-01   .5228590E-02   .1087760E-01   .5239470E-02   .1088835E-01   .5217965E-02   .1088313E-01   .5228851E-02   .1087789E-01   .5239732E-02   .1088894E-01   .5220712E-02   .1088371E-01   .5231599E-02   .1087848E-01   .5242480E-02
   .1090622E-01   .5391973E-02   .1090082E-01   .5402876E-02   .1089541E-01   .5413775E-02   .1090651E-01   .5392243E-02   .1090111E-01   .5403147E-02   .1089571E-01   .5414045E-02   .1090681E-01   .5392513E-02   .1090141E-01   .5403417E-02   .1089600E-01   .5414316E-02
   .1091922E-01   .5566702E-02   .1091364E-01   .5577619E-02   .1090806E-01   .5588530E-02   .1091951E-01   .5566981E-02   .1091394E-01   .5577898E-02   .1090836E-01   .5588809E-02   .1091981E-01   .5567260E-02   .1091423E-01   .5578177E-02   .1090865E-01   .5589088E-02
   .1092697E-01   .5739238E-02   .1092122E-01   .5750162E-02   .1091547E-01   .5761080E-02   .1092734E-01   .5742027E-02   .1092159E-01   .5752952E-02   .1091583E-01   .5763871E-02   .1092763E-01   .5742315E-02   .1092188E-01   .5753239E-02   .1091613E-01   .5764158E-02
   .1092969E-01   .5914429E-02   .1092376E-01   .5925356E-02   .1091783E-01   .5936277E-02   .1092998E-01   .5914725E-02   .1092406E-01   .5925652E-02   .1091813E-01   .5936573E-02   .1093028E-01   .5915021E-02   .1092436E-01   .5925949E-02   .1091843E-01   .5936870E-02
   .1092722E-01   .6089624E-02   .1092112E-01   .6100548E-02   .1091502E-01   .6111467E-02   .1092752E-01   .6089929E-02   .1092142E-01   .6100854E-02   .1091532E-01   .6111772E-02   .1092782E-01   .6090234E-02   .1092172E-01   .6101159E-02   .1091561E-01   .6112077E-02
   .1091958E-01   .6264670E-02   .1091331E-01   .6275586E-02   .1090703E-01   .6286496E-02   .1091987E-01   .6264983E-02   .1091360E-01   .6275900E-02   .1090732E-01   .6286811E-02   .1092017E-01   .6265297E-02   .1091390E-01   .6276214E-02   .1090762E-01   .6287125E-02
   .1090698E-01   .6436919E-02   .1090054E-01   .6447823E-02   .1089409E-01   .6458720E-02   .1090728E-01   .6437241E-02   .1090083E-01   .6448145E-02   .1089438E-01   .6459043E-02   .1090757E-01   .6437564E-02   .1090113E-01   .6448468E-02   .1089468E-01   .6459366E-02
   .1088908E-01   .6611214E-02   .1088246E-01   .6622100E-02   .1087583E-01   .6632979E-02   .1088937E-01   .6611545E-02   .1088275E-01   .6622431E-02   .1087613E-01   .6633311E-02   .1088966E-01   .6611876E-02   .1088304E-01   .6622762E-02   .1087642E-01   .6633642E-02
   .1086602E-01   .6784904E-02   .1085923E-01   .6795766E-02   .1085243E-01   .6806622E-02   .1086632E-01   .6785243E-02   .1085952E-01   .6796106E-02   .1085272E-01   .6806962E-02   .1086661E-01   .6785583E-02   .1085982E-01   .6796446E-02   .1085302E-01   .6807302E-02
   .1083828E-01   .6955371E-02   .1083132E-01   .6966205E-02   .1082435E-01   .6977033E-02   .1083857E-01   .6955719E-02   .1083161E-01   .6966554E-02   .1082464E-01   .6977382E-02   .1083843E-01   .6958531E-02   .1083146E-01   .6969366E-02   .1082449E-01   .6980194E-02
   .1080507E-01   .7127407E-02   .1079794E-01   .7138209E-02   .1079080E-01   .7149003E-02   .1080536E-01   .7127764E-02   .1079823E-01   .7138566E-02   .1079109E-01   .7149360E-02   .1080565E-01   .7128120E-02   .1079852E-01   .7138922E-02   .1079138E-01   .7149717E-02
   .1076679E-01   .7298386E-02   .1075949E-01   .7309149E-02   .1075217E-01   .7319905E-02   .1076708E-01   .7298751E-02   .1075977E-01   .7309515E-02   .1075246E-01   .7320271E-02   .1076737E-01   .7299117E-02   .1076006E-01   .7309880E-02   .1075275E-01   .7320637E-02
   .1072412E-01   .7465742E-02   .1071665E-01   .7476463E-02   .1070917E-01   .7487176E-02   .1072376E-01   .7468532E-02   .1071628E-01   .7479252E-02   .1070880E-01   .7489965E-02   .1072404E-01   .7468906E-02   .1071657E-01   .7479626E-02   .1070908E-01   .7490339E-02
   .1067587E-01   .7634179E-02   .1066823E-01   .7644851E-02   .1066058E-01   .7655516E-02   .1067616E-01   .7634561E-02   .1066851E-01   .7645234E-02   .1066086E-01   .7655898E-02   .1067644E-01   .7634943E-02   .1066880E-01   .7645616E-02   .1066115E-01   .7656281E-02
   .1062266E-01   .7801116E-02   .1061485E-01   .7811734E-02   .1060703E-01   .7822345E-02   .1062294E-01   .7801506E-02   .1061513E-01   .7812125E-02   .1060732E-01   .7822736E-02   .1062322E-01   .7801896E-02   .1061541E-01   .7812516E-02   .1060760E-01   .7823127E-02
   .1056453E-01   .7966405E-02   .1055656E-01   .7976966E-02   .1054858E-01   .7987518E-02   .1056481E-01   .7966804E-02   .1055684E-01   .7977365E-02   .1054885E-01   .7987917E-02   .1056509E-01   .7967202E-02   .1055711E-01   .7977763E-02   .1054913E-01   .7988317E-02
